"","ID","Item","Rating","Order","Parenthesis","Modal_Label"
"2136","2_L7","X3_highlow_yes_1",88,"High-Low","Yes","must_probably"
"2137","3_L7","X3_highlow_yes_1",54,"High-Low","Yes","must_probably"
"2138","4_L7","X3_highlow_yes_1",74,"High-Low","Yes","must_probably"
"2139","5_L7","X3_highlow_yes_1",61,"High-Low","Yes","must_probably"
"2140","6_L7","X3_highlow_yes_1",50,"High-Low","Yes","must_probably"
"2141","7_L7","X3_highlow_yes_1",100,"High-Low","Yes","must_probably"
"2142","8_L7","X3_highlow_yes_1",51,"High-Low","Yes","must_probably"
"2143","9_L7","X3_highlow_yes_1",94,"High-Low","Yes","must_probably"
"2144","10_L7","X3_highlow_yes_1",50,"High-Low","Yes","must_probably"
"2145","11_L7","X3_highlow_yes_1",79,"High-Low","Yes","must_probably"
"2146","1_L7","X4_lowonly_no_1",49,"Low","No","must_probably"
"2147","2_L7","X4_lowonly_no_1",81,"Low","No","must_probably"
"2148","3_L7","X4_lowonly_no_1",70,"Low","No","must_probably"
"2149","4_L7","X4_lowonly_no_1",52,"Low","No","must_probably"
"2150","5_L7","X4_lowonly_no_1",71,"Low","No","must_probably"
"2151","6_L7","X4_lowonly_no_1",79,"Low","No","must_probably"
"2152","7_L7","X4_lowonly_no_1",94,"Low","No","must_probably"
"2153","8_L7","X4_lowonly_no_1",80,"Low","No","must_probably"
"2154","9_L7","X4_lowonly_no_1",100,"Low","No","must_probably"
"2155","10_L7","X4_lowonly_no_1",50,"Low","No","must_probably"
"2156","11_L7","X4_lowonly_no_1",100,"Low","No","must_probably"
"2157","1_L7","X5_highonly_no_1",74,"High","No","would_possibly"
"2158","2_L7","X5_highonly_no_1",81,"High","No","would_possibly"
"2159","3_L7","X5_highonly_no_1",93,"High","No","would_possibly"
"2160","4_L7","X5_highonly_no_1",91,"High","No","would_possibly"
"2161","5_L7","X5_highonly_no_1",70,"High","No","would_possibly"
"2162","6_L7","X5_highonly_no_1",67,"High","No","would_possibly"
"2163","7_L7","X5_highonly_no_1",96,"High","No","would_possibly"
"2164","8_L7","X5_highonly_no_1",100,"High","No","would_possibly"
"2165","9_L7","X5_highonly_no_1",100,"High","No","would_possibly"
"2166","10_L7","X5_highonly_no_1",80,"High","No","would_possibly"
"2167","11_L7","X5_highonly_no_1",80,"High","No","would_possibly"
"2168","1_L7","X6_lowhigh_no_1",31,"Low-High","No","would_possibly"
"2169","2_L7","X6_lowhigh_no_1",50,"Low-High","No","would_possibly"
"2170","3_L7","X6_lowhigh_no_1",58,"Low-High","No","would_possibly"
"2171","4_L7","X6_lowhigh_no_1",51,"Low-High","No","would_possibly"
"2172","5_L7","X6_lowhigh_no_1",50,"Low-High","No","would_possibly"
"2173","6_L7","X6_lowhigh_no_1",14,"Low-High","No","would_possibly"
"2174","7_L7","X6_lowhigh_no_1",68,"Low-High","No","would_possibly"
"2175","8_L7","X6_lowhigh_no_1",81,"Low-High","No","would_possibly"
"2176","9_L7","X6_lowhigh_no_1",82,"Low-High","No","would_possibly"
"2177","10_L7","X6_lowhigh_no_1",40,"Low-High","No","would_possibly"
"2178","11_L7","X6_lowhigh_no_1",92,"Low-High","No","would_possibly"
"2179","1_L7","X7_highlow_no_1",41,"High-Low","No","would_possibly"
"2180","2_L7","X7_highlow_no_1",50,"High-Low","No","would_possibly"
"2181","3_L7","X7_highlow_no_1",43,"High-Low","No","would_possibly"
"2182","4_L7","X7_highlow_no_1",58,"High-Low","No","would_possibly"
"2183","5_L7","X7_highlow_no_1",50,"High-Low","No","would_possibly"
"2184","6_L7","X7_highlow_no_1",39,"High-Low","No","would_possibly"
"2185","7_L7","X7_highlow_no_1",17,"High-Low","No","would_possibly"
"2186","8_L7","X7_highlow_no_1",82,"High-Low","No","would_possibly"
"2187","9_L7","X7_highlow_no_1",70,"High-Low","No","would_possibly"
"2188","10_L7","X7_highlow_no_1",50,"High-Low","No","would_possibly"
"2189","11_L7","X7_highlow_no_1",59,"High-Low","No","would_possibly"
"2190","1_L7","X8_lowonly_yes_1",22,"Low","Yes","would_possibly"
"2191","2_L7","X8_lowonly_yes_1",83,"Low","Yes","would_possibly"
"2192","3_L7","X8_lowonly_yes_1",61,"Low","Yes","would_possibly"
"2193","4_L7","X8_lowonly_yes_1",55,"Low","Yes","would_possibly"
"2194","5_L7","X8_lowonly_yes_1",52,"Low","Yes","would_possibly"
"2195","6_L7","X8_lowonly_yes_1",72,"Low","Yes","would_possibly"
"2196","7_L7","X8_lowonly_yes_1",79,"Low","Yes","would_possibly"
"2197","8_L7","X8_lowonly_yes_1",51,"Low","Yes","would_possibly"
"2198","9_L7","X8_lowonly_yes_1",82,"Low","Yes","would_possibly"
"2199","10_L7","X8_lowonly_yes_1",90,"Low","Yes","would_possibly"
"2200","11_L7","X8_lowonly_yes_1",70,"Low","Yes","would_possibly"
"2201","1_L7","X9_highonly_yes_1",37,"High","Yes","might_probably"
"2202","2_L7","X9_highonly_yes_1",83,"High","Yes","might_probably"
"2203","3_L7","X9_highonly_yes_1",74,"High","Yes","might_probably"
"2204","4_L7","X9_highonly_yes_1",89,"High","Yes","might_probably"
"2205","5_L7","X9_highonly_yes_1",62,"High","Yes","might_probably"
"2206","6_L7","X9_highonly_yes_1",31,"High","Yes","might_probably"
"2207","7_L7","X9_highonly_yes_1",96,"High","Yes","might_probably"
"2208","8_L7","X9_highonly_yes_1",71,"High","Yes","might_probably"
"2209","9_L7","X9_highonly_yes_1",93,"High","Yes","might_probably"
"2210","10_L7","X9_highonly_yes_1",51,"High","Yes","might_probably"
"2211","11_L7","X9_highonly_yes_1",81,"High","Yes","might_probably"
"2212","1_L7","X10_lowhigh_yes_1",52,"Low-High","Yes","might_probably"
"2213","2_L7","X10_lowhigh_yes_1",81,"Low-High","Yes","might_probably"
"2214","3_L7","X10_lowhigh_yes_1",51,"Low-High","Yes","might_probably"
"2215","4_L7","X10_lowhigh_yes_1",14,"Low-High","Yes","might_probably"
"2216","5_L7","X10_lowhigh_yes_1",57,"Low-High","Yes","might_probably"
"2217","6_L7","X10_lowhigh_yes_1",29,"Low-High","Yes","might_probably"
"2218","7_L7","X10_lowhigh_yes_1",64,"Low-High","Yes","might_probably"
"2219","8_L7","X10_lowhigh_yes_1",91,"Low-High","Yes","might_probably"
"2220","9_L7","X10_lowhigh_yes_1",91,"Low-High","Yes","might_probably"
"2221","10_L7","X10_lowhigh_yes_1",80,"Low-High","Yes","might_probably"
"2222","11_L7","X10_lowhigh_yes_1",91,"Low-High","Yes","might_probably"
"2223","1_L7","X11_highlow_yes_1",26,"High-Low","Yes","might_probably"
"2224","2_L7","X11_highlow_yes_1",72,"High-Low","Yes","might_probably"
"2225","3_L7","X11_highlow_yes_1",23,"High-Low","Yes","might_probably"
"2226","4_L7","X11_highlow_yes_1",57,"High-Low","Yes","might_probably"
"2227","5_L7","X11_highlow_yes_1",67,"High-Low","Yes","might_probably"
"2228","6_L7","X11_highlow_yes_1",95,"High-Low","Yes","might_probably"
"2229","7_L7","X11_highlow_yes_1",95,"High-Low","Yes","might_probably"
"2230","8_L7","X11_highlow_yes_1",50,"High-Low","Yes","might_probably"
"2231","9_L7","X11_highlow_yes_1",81,"High-Low","Yes","might_probably"
"2232","10_L7","X11_highlow_yes_1",50,"High-Low","Yes","might_probably"
"2233","11_L7","X11_highlow_yes_1",75,"High-Low","Yes","might_probably"
"2234","1_L7","X12_lowonly_no_1",39,"Low","No","might_probably"
"2235","2_L7","X12_lowonly_no_1",41,"Low","No","might_probably"
"2236","3_L7","X12_lowonly_no_1",52,"Low","No","might_probably"
"2237","4_L7","X12_lowonly_no_1",47,"Low","No","might_probably"
"2238","5_L7","X12_lowonly_no_1",50,"Low","No","might_probably"
"2239","6_L7","X12_lowonly_no_1",19,"Low","No","might_probably"
"2240","7_L7","X12_lowonly_no_1",72,"Low","No","might_probably"
"2241","8_L7","X12_lowonly_no_1",50,"Low","No","might_probably"
"2242","9_L7","X12_lowonly_no_1",50,"Low","No","might_probably"
"2243","10_L7","X12_lowonly_no_1",50,"Low","No","might_probably"
"2244","11_L7","X12_lowonly_no_1",87,"Low","No","might_probably"
"2245","1_L7","X13_highonly_no_1",93,"High","No","may_certainly"
"2246","2_L7","X13_highonly_no_1",95,"High","No","may_certainly"
"2247","3_L7","X13_highonly_no_1",3,"High","No","may_certainly"
"2248","4_L7","X13_highonly_no_1",91,"High","No","may_certainly"
"2249","5_L7","X13_highonly_no_1",88,"High","No","may_certainly"
"2250","6_L7","X13_highonly_no_1",82,"High","No","may_certainly"
"2251","7_L7","X13_highonly_no_1",100,"High","No","may_certainly"
"2252","8_L7","X13_highonly_no_1",100,"High","No","may_certainly"
"2253","9_L7","X13_highonly_no_1",100,"High","No","may_certainly"
"2254","10_L7","X13_highonly_no_1",100,"High","No","may_certainly"
"2255","11_L7","X13_highonly_no_1",100,"High","No","may_certainly"
"2256","1_L7","X14_lowhigh_no_1",75,"Low-High","No","may_certainly"
"2257","2_L7","X14_lowhigh_no_1",81,"Low-High","No","may_certainly"
"2258","3_L7","X14_lowhigh_no_1",80,"Low-High","No","may_certainly"
"2259","4_L7","X14_lowhigh_no_1",87,"Low-High","No","may_certainly"
"2260","5_L7","X14_lowhigh_no_1",56,"Low-High","No","may_certainly"
"2261","6_L7","X14_lowhigh_no_1",93,"Low-High","No","may_certainly"
"2262","7_L7","X14_lowhigh_no_1",30,"Low-High","No","may_certainly"
"2263","8_L7","X14_lowhigh_no_1",100,"Low-High","No","may_certainly"
"2264","9_L7","X14_lowhigh_no_1",90,"Low-High","No","may_certainly"
"2265","10_L7","X14_lowhigh_no_1",70,"Low-High","No","may_certainly"
"2266","11_L7","X14_lowhigh_no_1",70,"Low-High","No","may_certainly"
"2267","1_L7","X15_highlow_no_1",60,"High-Low","No","may_certainly"
"2268","2_L7","X15_highlow_no_1",60,"High-Low","No","may_certainly"
"2269","3_L7","X15_highlow_no_1",52,"High-Low","No","may_certainly"
"2270","4_L7","X15_highlow_no_1",66,"High-Low","No","may_certainly"
"2271","5_L7","X15_highlow_no_1",60,"High-Low","No","may_certainly"
"2272","6_L7","X15_highlow_no_1",10,"High-Low","No","may_certainly"
"2273","7_L7","X15_highlow_no_1",5,"High-Low","No","may_certainly"
"2274","8_L7","X15_highlow_no_1",100,"High-Low","No","may_certainly"
"2275","9_L7","X15_highlow_no_1",94,"High-Low","No","may_certainly"
"2276","10_L7","X15_highlow_no_1",50,"High-Low","No","may_certainly"
"2277","11_L7","X15_highlow_no_1",65,"High-Low","No","may_certainly"
"2278","1_L7","X16_lowonly_yes_1",50,"Low","Yes","may_certainly"
"2279","2_L7","X16_lowonly_yes_1",72,"Low","Yes","may_certainly"
"2280","3_L7","X16_lowonly_yes_1",53,"Low","Yes","may_certainly"
"2281","4_L7","X16_lowonly_yes_1",60,"Low","Yes","may_certainly"
"2282","5_L7","X16_lowonly_yes_1",50,"Low","Yes","may_certainly"
"2283","6_L7","X16_lowonly_yes_1",51,"Low","Yes","may_certainly"
"2284","7_L7","X16_lowonly_yes_1",71,"Low","Yes","may_certainly"
"2285","8_L7","X16_lowonly_yes_1",71,"Low","Yes","may_certainly"
"2286","9_L7","X16_lowonly_yes_1",88,"Low","Yes","may_certainly"
"2287","10_L7","X16_lowonly_yes_1",50,"Low","Yes","may_certainly"
"2288","11_L7","X16_lowonly_yes_1",77,"Low","Yes","may_certainly"
"2289","1_L7","X17_highonly_yes_1",95,"High","Yes","may_definitely"
"2290","2_L7","X17_highonly_yes_1",88,"High","Yes","may_definitely"
"2291","3_L7","X17_highonly_yes_1",63,"High","Yes","may_definitely"
"2292","4_L7","X17_highonly_yes_1",84,"High","Yes","may_definitely"
"2293","5_L7","X17_highonly_yes_1",70,"High","Yes","may_definitely"
"2294","6_L7","X17_highonly_yes_1",23,"High","Yes","may_definitely"
"2295","7_L7","X17_highonly_yes_1",96,"High","Yes","may_definitely"
"2296","8_L7","X17_highonly_yes_1",90,"High","Yes","may_definitely"
"2297","9_L7","X17_highonly_yes_1",89,"High","Yes","may_definitely"
"2298","10_L7","X17_highonly_yes_1",50,"High","Yes","may_definitely"
"2299","11_L7","X17_highonly_yes_1",100,"High","Yes","may_definitely"
"2300","1_L7","X18_lowhigh_yes_1",69,"Low-High","Yes","may_definitely"
"2301","2_L7","X18_lowhigh_yes_1",61,"Low-High","Yes","may_definitely"
"2302","3_L7","X18_lowhigh_yes_1",85,"Low-High","Yes","may_definitely"
"2303","4_L7","X18_lowhigh_yes_1",61,"Low-High","Yes","may_definitely"
"2304","5_L7","X18_lowhigh_yes_1",84,"Low-High","Yes","may_definitely"
"2305","6_L7","X18_lowhigh_yes_1",69,"Low-High","Yes","may_definitely"
"2306","7_L7","X18_lowhigh_yes_1",98,"Low-High","Yes","may_definitely"
"2307","8_L7","X18_lowhigh_yes_1",70,"Low-High","Yes","may_definitely"
"2308","9_L7","X18_lowhigh_yes_1",0,"Low-High","Yes","may_definitely"
"2309","10_L7","X18_lowhigh_yes_1",90,"Low-High","Yes","may_definitely"
"2310","11_L7","X18_lowhigh_yes_1",96,"Low-High","Yes","may_definitely"
"2311","1_L7","X19_highlow_yes_1",68,"High-Low","Yes","may_definitely"
"2312","2_L7","X19_highlow_yes_1",81,"High-Low","Yes","may_definitely"
"2313","3_L7","X19_highlow_yes_1",52,"High-Low","Yes","may_definitely"
"2314","4_L7","X19_highlow_yes_1",82,"High-Low","Yes","may_definitely"
"2315","5_L7","X19_highlow_yes_1",50,"High-Low","Yes","may_definitely"
"2316","6_L7","X19_highlow_yes_1",77,"High-Low","Yes","may_definitely"
"2317","7_L7","X19_highlow_yes_1",95,"High-Low","Yes","may_definitely"
"2318","8_L7","X19_highlow_yes_1",90,"High-Low","Yes","may_definitely"
"2319","9_L7","X19_highlow_yes_1",96,"High-Low","Yes","may_definitely"
"2320","10_L7","X19_highlow_yes_1",50,"High-Low","Yes","may_definitely"
"2321","11_L7","X19_highlow_yes_1",100,"High-Low","Yes","may_definitely"
"2322","1_L7","X20_lowonly_no_1",57,"Low","No","may_definitely"
"2323","2_L7","X20_lowonly_no_1",50,"Low","No","may_definitely"
"2324","3_L7","X20_lowonly_no_1",43,"Low","No","may_definitely"
"2325","4_L7","X20_lowonly_no_1",80,"Low","No","may_definitely"
"2326","5_L7","X20_lowonly_no_1",44,"Low","No","may_definitely"
"2327","6_L7","X20_lowonly_no_1",61,"Low","No","may_definitely"
"2328","7_L7","X20_lowonly_no_1",12,"Low","No","may_definitely"
"2329","8_L7","X20_lowonly_no_1",70,"Low","No","may_definitely"
"2330","9_L7","X20_lowonly_no_1",50,"Low","No","may_definitely"
"2331","10_L7","X20_lowonly_no_1",51,"Low","No","may_definitely"
"2332","11_L7","X20_lowonly_no_1",85,"Low","No","may_definitely"
"2333","1_L7","X21_highonly_no_1",88,"High","No","might_definitely"
"2334","2_L7","X21_highonly_no_1",96,"High","No","might_definitely"
"2335","3_L7","X21_highonly_no_1",95,"High","No","might_definitely"
"2336","4_L7","X21_highonly_no_1",93,"High","No","might_definitely"
"2337","5_L7","X21_highonly_no_1",97,"High","No","might_definitely"
"2338","6_L7","X21_highonly_no_1",100,"High","No","might_definitely"
"2339","7_L7","X21_highonly_no_1",100,"High","No","might_definitely"
"2340","8_L7","X21_highonly_no_1",100,"High","No","might_definitely"
"2341","9_L7","X21_highonly_no_1",100,"High","No","might_definitely"
"2342","10_L7","X21_highonly_no_1",95,"High","No","might_definitely"
"2343","11_L7","X21_highonly_no_1",99,"High","No","might_definitely"
"2344","1_L7","X22_lowhigh_no_1",81,"Low-High","No","might_definitely"
"2345","2_L7","X22_lowhigh_no_1",85,"Low-High","No","might_definitely"
"2346","3_L7","X22_lowhigh_no_1",80,"Low-High","No","might_definitely"
"2347","4_L7","X22_lowhigh_no_1",64,"Low-High","No","might_definitely"
"2348","5_L7","X22_lowhigh_no_1",50,"Low-High","No","might_definitely"
"2349","6_L7","X22_lowhigh_no_1",62,"Low-High","No","might_definitely"
"2350","7_L7","X22_lowhigh_no_1",100,"Low-High","No","might_definitely"
"2351","8_L7","X22_lowhigh_no_1",100,"Low-High","No","might_definitely"
"2352","9_L7","X22_lowhigh_no_1",91,"Low-High","No","might_definitely"
"2353","10_L7","X22_lowhigh_no_1",50,"Low-High","No","might_definitely"
"2354","11_L7","X22_lowhigh_no_1",92,"Low-High","No","might_definitely"
"2355","1_L7","X23_highlow_no_1",81,"High-Low","No","might_definitely"
"2356","2_L7","X23_highlow_no_1",81,"High-Low","No","might_definitely"
"2357","3_L7","X23_highlow_no_1",62,"High-Low","No","might_definitely"
"2358","4_L7","X23_highlow_no_1",51,"High-Low","No","might_definitely"
"2359","5_L7","X23_highlow_no_1",60,"High-Low","No","might_definitely"
"2360","6_L7","X23_highlow_no_1",23,"High-Low","No","might_definitely"
"2361","7_L7","X23_highlow_no_1",94,"High-Low","No","might_definitely"
"2362","8_L7","X23_highlow_no_1",50,"High-Low","No","might_definitely"
"2363","9_L7","X23_highlow_no_1",61,"High-Low","No","might_definitely"
"2364","10_L7","X23_highlow_no_1",50,"High-Low","No","might_definitely"
"2365","11_L7","X23_highlow_no_1",79,"High-Low","No","might_definitely"
"2366","1_L7","X24_lowonly_yes_1",62,"Low","Yes","might_definitely"
"2367","2_L7","X24_lowonly_yes_1",90,"Low","Yes","might_definitely"
"2368","3_L7","X24_lowonly_yes_1",63,"Low","Yes","might_definitely"
"2369","4_L7","X24_lowonly_yes_1",80,"Low","Yes","might_definitely"
"2370","5_L7","X24_lowonly_yes_1",83,"Low","Yes","might_definitely"
"2371","6_L7","X24_lowonly_yes_1",40,"Low","Yes","might_definitely"
"2372","7_L7","X24_lowonly_yes_1",95,"Low","Yes","might_definitely"
"2373","8_L7","X24_lowonly_yes_1",81,"Low","Yes","might_definitely"
"2374","9_L7","X24_lowonly_yes_1",81,"Low","Yes","might_definitely"
"2375","10_L7","X24_lowonly_yes_1",50,"Low","Yes","might_definitely"
"2376","11_L7","X24_lowonly_yes_1",75,"Low","Yes","might_definitely"
"2377","1_L7","X25_highonly_yes_1",51,"High","Yes","might_certainly"
"2378","2_L7","X25_highonly_yes_1",71,"High","Yes","might_certainly"
"2379","3_L7","X25_highonly_yes_1",79,"High","Yes","might_certainly"
"2380","4_L7","X25_highonly_yes_1",80,"High","Yes","might_certainly"
"2381","5_L7","X25_highonly_yes_1",58,"High","Yes","might_certainly"
"2382","6_L7","X25_highonly_yes_1",99,"High","Yes","might_certainly"
"2383","7_L7","X25_highonly_yes_1",92,"High","Yes","might_certainly"
"2384","8_L7","X25_highonly_yes_1",80,"High","Yes","might_certainly"
"2385","9_L7","X25_highonly_yes_1",91,"High","Yes","might_certainly"
"2386","10_L7","X25_highonly_yes_1",81,"High","Yes","might_certainly"
"2387","11_L7","X25_highonly_yes_1",94,"High","Yes","might_certainly"
"2388","1_L7","X26_lowhigh_yes_1",49,"Low-High","Yes","might_certainly"
"2389","2_L7","X26_lowhigh_yes_1",81,"Low-High","Yes","might_certainly"
"2390","3_L7","X26_lowhigh_yes_1",57,"Low-High","Yes","might_certainly"
"2391","4_L7","X26_lowhigh_yes_1",82,"Low-High","Yes","might_certainly"
"2392","5_L7","X26_lowhigh_yes_1",70,"Low-High","Yes","might_certainly"
"2393","6_L7","X26_lowhigh_yes_1",72,"Low-High","Yes","might_certainly"
"2394","7_L7","X26_lowhigh_yes_1",99,"Low-High","Yes","might_certainly"
"2395","8_L7","X26_lowhigh_yes_1",79,"Low-High","Yes","might_certainly"
"2396","9_L7","X26_lowhigh_yes_1",87,"Low-High","Yes","might_certainly"
"2397","10_L7","X26_lowhigh_yes_1",80,"Low-High","Yes","might_certainly"
"2398","11_L7","X26_lowhigh_yes_1",88,"Low-High","Yes","might_certainly"
"2399","1_L7","X27_highlow_yes_1",34,"High-Low","Yes","might_certainly"
"2400","2_L7","X27_highlow_yes_1",82,"High-Low","Yes","might_certainly"
"2401","3_L7","X27_highlow_yes_1",72,"High-Low","Yes","might_certainly"
"2402","4_L7","X27_highlow_yes_1",73,"High-Low","Yes","might_certainly"
"2403","5_L7","X27_highlow_yes_1",47,"High-Low","Yes","might_certainly"
"2404","6_L7","X27_highlow_yes_1",32,"High-Low","Yes","might_certainly"
"2405","7_L7","X27_highlow_yes_1",100,"High-Low","Yes","might_certainly"
"2406","8_L7","X27_highlow_yes_1",50,"High-Low","Yes","might_certainly"
"2407","9_L7","X27_highlow_yes_1",97,"High-Low","Yes","might_certainly"
"2408","10_L7","X27_highlow_yes_1",50,"High-Low","Yes","might_certainly"
"2409","11_L7","X27_highlow_yes_1",95,"High-Low","Yes","might_certainly"
"2410","1_L7","X28_lowonly_no_1",55,"Low","No","might_certainly"
"2411","2_L7","X28_lowonly_no_1",67,"Low","No","might_certainly"
"2412","3_L7","X28_lowonly_no_1",58,"Low","No","might_certainly"
"2413","4_L7","X28_lowonly_no_1",51,"Low","No","might_certainly"
"2414","5_L7","X28_lowonly_no_1",51,"Low","No","might_certainly"
"2415","6_L7","X28_lowonly_no_1",93,"Low","No","might_certainly"
"2416","7_L7","X28_lowonly_no_1",16,"Low","No","might_certainly"
"2417","8_L7","X28_lowonly_no_1",51,"Low","No","might_certainly"
"2418","9_L7","X28_lowonly_no_1",90,"Low","No","might_certainly"
"2419","10_L7","X28_lowonly_no_1",80,"Low","No","might_certainly"
"2420","11_L7","X28_lowonly_no_1",67,"Low","No","might_certainly"
"2421","1_L7","X29_highonly_no_1",63,"High","No","must_possibly"
"2422","2_L7","X29_highonly_no_1",82,"High","No","must_possibly"
"2423","3_L7","X29_highonly_no_1",86,"High","No","must_possibly"
"2424","4_L7","X29_highonly_no_1",95,"High","No","must_possibly"
"2425","5_L7","X29_highonly_no_1",72,"High","No","must_possibly"
"2426","6_L7","X29_highonly_no_1",75,"High","No","must_possibly"
"2427","7_L7","X29_highonly_no_1",100,"High","No","must_possibly"
"2428","8_L7","X29_highonly_no_1",100,"High","No","must_possibly"
"2429","9_L7","X29_highonly_no_1",81,"High","No","must_possibly"
"2430","10_L7","X29_highonly_no_1",50,"High","No","must_possibly"
"2431","11_L7","X29_highonly_no_1",70,"High","No","must_possibly"
"2432","1_L7","X30_lowhigh_no_1",79,"Low-High","No","must_possibly"
"2433","2_L7","X30_lowhigh_no_1",71,"Low-High","No","must_possibly"
"2434","3_L7","X30_lowhigh_no_1",52,"Low-High","No","must_possibly"
"2435","4_L7","X30_lowhigh_no_1",50,"Low-High","No","must_possibly"
"2436","5_L7","X30_lowhigh_no_1",61,"Low-High","No","must_possibly"
"2437","6_L7","X30_lowhigh_no_1",49,"Low-High","No","must_possibly"
"2438","7_L7","X30_lowhigh_no_1",95,"Low-High","No","must_possibly"
"2439","8_L7","X30_lowhigh_no_1",100,"Low-High","No","must_possibly"
"2440","9_L7","X30_lowhigh_no_1",93,"Low-High","No","must_possibly"
"2441","10_L7","X30_lowhigh_no_1",60,"Low-High","No","must_possibly"
"2442","11_L7","X30_lowhigh_no_1",89,"Low-High","No","must_possibly"
"2443","1_L7","X31_highlow_no_1",51,"High-Low","No","must_possibly"
"2444","2_L7","X31_highlow_no_1",90,"High-Low","No","must_possibly"
"2445","3_L7","X31_highlow_no_1",89,"High-Low","No","must_possibly"
"2446","4_L7","X31_highlow_no_1",79,"High-Low","No","must_possibly"
"2447","5_L7","X31_highlow_no_1",68,"High-Low","No","must_possibly"
"2448","6_L7","X31_highlow_no_1",63,"High-Low","No","must_possibly"
"2449","7_L7","X31_highlow_no_1",100,"High-Low","No","must_possibly"
"2450","8_L7","X31_highlow_no_1",90,"High-Low","No","must_possibly"
"2451","9_L7","X31_highlow_no_1",94,"High-Low","No","must_possibly"
"2452","10_L7","X31_highlow_no_1",100,"High-Low","No","must_possibly"
"2453","11_L7","X31_highlow_no_1",100,"High-Low","No","must_possibly"
"2454","1_L7","X32_lowonly_yes_1",70,"Low","Yes","must_possibly"
"2455","2_L7","X32_lowonly_yes_1",88,"Low","Yes","must_possibly"
"2456","3_L7","X32_lowonly_yes_1",74,"Low","Yes","must_possibly"
"2457","4_L7","X32_lowonly_yes_1",49,"Low","Yes","must_possibly"
"2458","5_L7","X32_lowonly_yes_1",53,"Low","Yes","must_possibly"
"2459","6_L7","X32_lowonly_yes_1",21,"Low","Yes","must_possibly"
"2460","7_L7","X32_lowonly_yes_1",100,"Low","Yes","must_possibly"
"2461","8_L7","X32_lowonly_yes_1",71,"Low","Yes","must_possibly"
"2462","9_L7","X32_lowonly_yes_1",84,"Low","Yes","must_possibly"
"2463","10_L7","X32_lowonly_yes_1",51,"Low","Yes","must_possibly"
"2464","11_L7","X32_lowonly_yes_1",88,"Low","Yes","must_possibly"
"2465","1_L8","X1_lowonly_yes_1",82,"Low","Yes","must_probably"
"2466","2_L8","X1_lowonly_yes_1",80,"Low","Yes","must_probably"
"2467","3_L8","X1_lowonly_yes_1",80,"Low","Yes","must_probably"
"2468","4_L8","X1_lowonly_yes_1",31,"Low","Yes","must_probably"
"2469","5_L8","X1_lowonly_yes_1",85,"Low","Yes","must_probably"
"2470","6_L8","X1_lowonly_yes_1",55,"Low","Yes","must_probably"
"2471","7_L8","X1_lowonly_yes_1",88,"Low","Yes","must_probably"
"2472","8_L8","X1_lowonly_yes_1",82,"Low","Yes","must_probably"
"2473","9_L8","X1_lowonly_yes_1",71,"Low","Yes","must_probably"
"2474","10_L8","X1_lowonly_yes_1",67,"Low","Yes","must_probably"
"2475","11_L8","X1_lowonly_yes_1",96,"Low","Yes","must_probably"
"2476","1_L8","X2_highonly_yes_1",92,"High","Yes","must_probably"
"2477","2_L8","X2_highonly_yes_1",94,"High","Yes","must_probably"
"2478","3_L8","X2_highonly_yes_1",100,"High","Yes","must_probably"
"2479","4_L8","X2_highonly_yes_1",73,"High","Yes","must_probably"
"2480","5_L8","X2_highonly_yes_1",85,"High","Yes","must_probably"
"2481","6_L8","X2_highonly_yes_1",100,"High","Yes","must_probably"
"2482","7_L8","X2_highonly_yes_1",100,"High","Yes","must_probably"
"2483","8_L8","X2_highonly_yes_1",86,"High","Yes","must_probably"
"2484","9_L8","X2_highonly_yes_1",96,"High","Yes","must_probably"
"2485","10_L8","X2_highonly_yes_1",97,"High","Yes","must_probably"
"2486","11_L8","X2_highonly_yes_1",100,"High","Yes","must_probably"
"2487","1_L8","X3_lowhigh_yes_1",74,"Low-High","Yes","must_probably"
"2488","2_L8","X3_lowhigh_yes_1",80,"Low-High","Yes","must_probably"
"2489","3_L8","X3_lowhigh_yes_1",83,"Low-High","Yes","must_probably"
"2490","4_L8","X3_lowhigh_yes_1",33,"Low-High","Yes","must_probably"
"2491","5_L8","X3_lowhigh_yes_1",66,"Low-High","Yes","must_probably"
"2492","6_L8","X3_lowhigh_yes_1",80,"Low-High","Yes","must_probably"
"2493","7_L8","X3_lowhigh_yes_1",79,"Low-High","Yes","must_probably"
"2494","8_L8","X3_lowhigh_yes_1",70,"Low-High","Yes","must_probably"
"2495","9_L8","X3_lowhigh_yes_1",78,"Low-High","Yes","must_probably"
"2496","10_L8","X3_lowhigh_yes_1",70,"Low-High","Yes","must_probably"
"2497","11_L8","X3_lowhigh_yes_1",78,"Low-High","Yes","must_probably"
"2498","1_L8","X4_highlow_yes_1",76,"High-Low","Yes","must_probably"
"2499","2_L8","X4_highlow_yes_1",75,"High-Low","Yes","must_probably"
"2500","3_L8","X4_highlow_yes_1",81,"High-Low","Yes","must_probably"
"2501","4_L8","X4_highlow_yes_1",28,"High-Low","Yes","must_probably"
"2502","5_L8","X4_highlow_yes_1",55,"High-Low","Yes","must_probably"
"2503","6_L8","X4_highlow_yes_1",90,"High-Low","Yes","must_probably"
"2504","7_L8","X4_highlow_yes_1",92,"High-Low","Yes","must_probably"
